implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-single,sort1K.data,6,1,1,2,2,2,1024,2000,1000,0.000031605,0.000870496,0.245134305,0.000724249,0.047243585,0.000021872,0.257511,0.000035,0.036422,0.29605035
mpi-single,sort1K.data,6,2,1,2,2,2,1024,2000,1000,0.00002203,0.000862852,0.243321432,0.015121914,0.044576479,0.00002362,0.255525,0.000041,0.03392,0.305870009
mpi-single,sort1K.data,6,3,1,2,2,2,1024,2000,1000,0.000030766,0.000885185,0.241521015,0.000586203,0.041803139,0.000022692,0.253925,0.000042,0.031009,0.286860199
mpi-single,sort256K.data,58,0,1,2,2,2,262144,2104,1052,0.005011005,0.015084037,0.255031898,0.021712716,0.026837879,0.000033041,0.438964,0.013999,0.035825,0.327343523
mpi-single,sort256K.data,58,1,1,2,2,2,262144,2104,1052,0.00609306,0.015184988,0.251761681,0.021611821,0.02672366,0.000022536,0.26074,0.013571,0.035328,0.324961014
mpi-single,sort256K.data,58,2,1,2,2,2,262144,2104,1052,0.004930682,0.015029443,0.25344796,0.020814014,0.026684908,0.000019309,0.260967,0.01371,0.035233,0.324530482
mpi-single,sort256K.data,58,3,1,2,2,2,262144,2104,1052,0.004863205,0.015159328,0.252776465,0.021435924,0.026356847,0.000020468,0.260821,0.013244,0.034935,0.324191145
mpi-single,sort1M.data,71,0,1,2,2,2,1048576,2418,1209,0.019386304,0.131847323,0.304978246,0.08815363,0.019446056,0.000024005,0.500258,0.052723,0.052481,0.566528419
mpi-single,sort1M.data,71,1,1,2,2,2,1048576,2418,1209,0.02361826,0.132614354,0.306219942,0.089570457,0.019558661,0.000025547,0.410465,0.053439,0.051758,0.574266696
mpi-single,sort1M.data,71,2,1,2,2,2,1048576,2418,1209,0.018755961,0.1319222,0.304961942,0.088101384,0.019311636,0.000029025,0.403403,0.053122,0.050937,0.565046921
mpi-single,sort1M.data,71,3,1,2,2,2,1048576,2418,1209,0.018912444,0.131903372,0.302757824,0.088806592,0.019220405,0.000030225,0.402116,0.052893,0.050668,0.564263615
mpi-multi,sort16M.data,93,0,1,4,4,16,16777216,8472,2118,0.179908341,0.820110287,1.430340805,0.019573907,0.386616949,0.000071236,2.287144,0.826039,0.74565,3.135126579
mpi-multi,sort16M.data,93,1,1,4,4,16,16777216,8472,2118,0.095839153,0.924749068,1.074681147,0.020978677,0.355602447,0.000058083,1.301244,0.768372,0.717256,2.82921688
mpi-multi,sort16M.data,93,2,1,4,4,16,16777216,8472,2118,0.041202223,0.909733871,1.209409502,0.004578775,0.503575365,0.000047515,1.395827,0.788694,1.105931,3.297942001
mpi-multi,sort16M.data,93,3,1,4,4,16,16777216,8472,2118,0.084637987,0.901849101,1.405568634,0.058514467,0.433375802,0.000030929,1.561215,0.822892,0.808696,3.222967391
mpi-single,sort256K.data,59,0,1,4,4,4,262144,4068,1017,0.004288602,0.015327082,0.086768404,0.021925097,0.005710397,0.000032265,0.25604,0.00471,0.015273,0.13794499
mpi-single,sort256K.data,59,1,1,4,4,4,262144,4068,1017,0.005349575,0.015285645,0.086949314,0.021681253,0.00564502,0.000029315,0.102963,0.004712,0.01542,0.138512342
mpi-single,sort256K.data,59,2,1,4,4,4,262144,4068,1017,0.004242156,0.015051866,0.085503262,0.022528734,0.005501749,0.000024294,0.101412,0.004598,0.014533,0.136511925
mpi-single,sort256K.data,59,3,1,4,4,4,262144,4068,1017,0.00408285,0.015048428,0.084649803,0.021843326,0.005250446,0.000027118,0.099418,0.004651,0.014728,0.134250943
mpi-single,sort16K.data,33,0,1,4,4,4,16384,4004,1001,0.000202171,0.001769925,0.087548067,0.007396547,0.027974612,0.000038657,0.094345,0.000304,0.029402,0.127609058
mpi-single,sort16K.data,33,1,1,4,4,4,16384,4004,1001,0.000408942,0.002038516,0.082894341,0.002112442,0.038736439,0.00002105,0.085939,0.000335,0.039642,0.129270807
mpi-single,sort16K.data,33,2,1,4,4,4,16384,4004,1001,0.000271448,0.001663678,0.078971159,0.001903806,0.021653691,0.000018166,0.081669,0.000304,0.022083,0.106508231
mpi-single,sort16K.data,33,3,1,4,4,4,16384,4004,1001,0.000259004,0.001670393,0.085335057,0.00209776,0.025691713,0.000018434,0.084222,0.000317,0.026708,0.117424583
mpi-single,sort4K.data,20,0,1,4,4,4,4096,4000,1000,0.000078354,0.00108414,0.087555056,0.000852187,0.036820132,0.000020853,0.097893,0.000059,0.030791,0.12905213
mpi-single,sort4K.data,20,1,1,4,4,4,4096,4000,1000,0.000120022,0.00111984,0.077713038,0.000835363,0.04589777,0.000014434,0.084184,0.00006,0.040335,0.128037165
mpi-single,sort4K.data,20,2,1,4,4,4,4096,4000,1000,0.000081954,0.001339221,0.078073173,0.00077627,0.028621876,0.000018516,0.084779,0.000061,0.023146,0.111437826
mpi-single,sort4K.data,20,3,1,4,4,4,4096,4000,1000,0.000068742,0.000954094,0.077353556,0.000803923,0.029336857,0.000018157,0.08377,0.000059,0.023912,0.110443517
mpi-single,sort1K.data,7,0,1,4,4,4,1024,4000,1000,0.00003869,0.001199362,0.087603713,0.000542274,0.033924761,0.000023885,0.094064,0.000015,0.028308,0.126114244
mpi-single,sort1K.data,7,1,1,4,4,4,1024,4000,1000,0.000031717,0.000912679,0.078610604,0.0004785,0.043072444,0.000015234,0.083127,0.000016,0.038879,0.12534571
mpi-single,sort1K.data,7,2,1,4,4,4,1024,4000,1000,0.000024003,0.00098205,0.07763787,0.000515297,0.029571406,0.000013904,0.081347,0.000016,0.024119,0.110952096
mpi-single,sort1K.data,7,3,1,4,4,4,1024,4000,1000,0.000027363,0.000874811,0.081477257,0.000464401,0.018417463,0.000017145,0.085464,0.000014,0.01413,0.10317705
mpi-single,sort64K.data,46,0,1,4,4,4,65536,4016,1004,0.001201083,0.005521057,0.096309457,0.005616196,0.017619201,0.000026677,0.120812,0.001426,0.019967,0.128797979
mpi-single,sort64K.data,46,1,1,4,4,4,65536,4016,1004,0.001586399,0.004765536,0.085996484,0.00631565,0.033765867,0.000024414,0.092109,0.001468,0.036353,0.134967956
mpi-single,sort64K.data,46,2,1,4,4,4,65536,4016,1004,0.001206578,0.00478047,0.083547334,0.005711967,0.02017385,0.000022513,0.089326,0.001407,0.022183,0.118349273
mpi-single,sort64K.data,46,3,1,4,4,4,65536,4016,1004,0.001312867,0.004798593,0.086742789,0.005452453,0.015195172,0.000027724,0.092868,0.001423,0.017266,0.116073901
mpi-multi,sort16K.data,30,0,1,16,16,64,16384,16000,1000,0.001400345,0.036319811,0.007773805,0.001768222,0.003729644,0.000028081,0.047205,0.001281,0.007579,0.05116097
mpi-multi,sort16K.data,30,1,1,16,16,64,16384,16000,1000,0.00152104,0.03629519,0.006453836,0.001546023,0.0030884,0.000020801,0.042643,0.00024,0.006869,0.050881567
mpi-multi,sort16K.data,30,2,1,16,16,64,16384,16000,1000,0.001179664,0.036764162,0.008672446,0.001494694,0.00359563,0.000034112,0.041974,0.000324,0.007038,0.052156726
mpi-multi,sort16K.data,30,3,1,16,16,64,16384,16000,1000,0.001138192,0.036567623,0.006057508,0.001927047,0.002874956,0.000027281,0.041388,0.000312,0.006863,0.0496241
mpi-multi,sort256K.data,56,0,1,16,16,64,262144,16048,1003,0.005369846,0.042014354,0.037370136,0.003033138,0.008828689,0.000035551,0.464211,0.000523,0.016139,0.084926673
mpi-multi,sort256K.data,56,1,1,16,16,64,262144,16048,1003,0.006922498,0.041585596,0.036818044,0.002320769,0.015268411,0.000035731,0.066801,0.001044,0.021405,0.091746375
mpi-multi,sort256K.data,56,2,1,16,16,64,262144,16048,1003,0.005498144,0.042259571,0.038220858,0.002485184,0.01783019,0.000037601,0.066878,0.000356,0.024421,0.094035912
mpi-multi,sort256K.data,56,3,1,16,16,64,262144,16048,1003,0.005637407,0.042362587,0.038728998,0.002372545,0.025930771,0.000058762,0.0669,0.001071,0.032012,0.102059531
mpi-multi,sort1K.data,4,0,1,16,16,64,1024,16000,1000,0.000225931,0.037160541,0.004166169,0.004130554,0.000699288,0.000023271,0.043091,0.000612,0.006313,0.049241876
mpi-multi,sort1K.data,4,1,1,16,16,64,1024,16000,1000,0.000283445,0.03615453,0.002819102,0.003900237,0.000816612,0.000025411,0.040392,0.000275,0.005963,0.047549052
mpi-multi,sort1K.data,4,2,1,16,16,64,1024,16000,1000,0.000304535,0.03893603,0.003518146,0.00400685,0.000899452,0.000030892,0.042658,0.000271,0.00644,0.05034078
mpi-multi,sort1K.data,4,3,1,16,16,64,1024,16000,1000,0.000270613,0.040912499,0.003449964,0.003862783,0.000758218,0.000025771,0.045175,0.000273,0.006425,0.052672177
mpi-multi,sort4K.data,17,0,1,16,16,64,4096,16000,1000,0.000353394,0.040097913,0.005280645,0.003240675,0.000973776,0.000018321,0.047187,0.000321,0.003584,0.051505294
mpi-multi,sort4K.data,17,1,1,16,16,64,4096,16000,1000,0.000432316,0.039272311,0.004434463,0.003499247,0.000787647,0.000020481,0.044941,0.000401,0.006311,0.052489702
mpi-multi,sort4K.data,17,2,1,16,16,64,4096,16000,1000,0.000382645,0.039695776,0.00490513,0.003147494,0.000829836,0.000018581,0.044548,0.000378,0.006085,0.052065026
mpi-multi,sort4K.data,17,3,1,16,16,64,4096,16000,1000,0.000455578,0.03978106,0.006377697,0.003096005,0.000829571,0.00002203,0.044161,0.000796,0.005389,0.052721811
mpi-multi,sort64K.data,43,0,1,16,16,64,65536,16000,1000,0.002151292,0.041500038,0.014310149,0.001275889,0.00788877,0.000041822,0.089196,0.000306,0.011925,0.06579217
mpi-multi,sort64K.data,43,1,1,16,16,64,65536,16000,1000,0.002497424,0.041159157,0.015878812,0.002758733,0.003628561,0.000042841,0.053406,0.000513,0.009354,0.064486767
mpi-multi,sort64K.data,43,2,1,16,16,64,65536,16000,1000,0.001980275,0.041487858,0.014398242,0.001283944,0.0076638,0.000039012,0.052403,0.000338,0.011995,0.066233536
mpi-multi,sort64K.data,43,3,1,16,16,64,65536,16000,1000,0.002331009,0.037446402,0.015063103,0.002785398,0.003625557,0.000030321,0.04824,0.000445,0.009496,0.059646755
mpi-multi,sort16M.data,92,0,1,2,2,8,16777216,8710,4355,0.076814383,0.869541458,2.332470526,0.030167408,0.500686587,0.000054202,2.158714,2.043318,0.866494,4.274157822
mpi-multi,sort16M.data,92,1,1,2,2,8,16777216,8710,4355,0.128822497,0.828347286,2.490842623,0.016989995,0.875292206,0.000044676,1.790707,1.903777,1.1630639999999999,4.861922742
mpi-multi,sort16M.data,92,2,1,2,2,8,16777216,8710,4355,0.129500569,0.792682288,2.388265599,0.017882932,0.67486038,0.00004548,1.615606,1.9680469999999999,1.089552,4.677126744
mpi-multi,sort16M.data,92,3,1,2,2,8,16777216,8710,4355,0.091308471,0.984747317,2.635641363,0.03260909,0.562991105,0.000043145,1.622716,2.443145,0.943024,5.013695179
mpi-single,sort256K.data,60,0,1,8,8,8,262144,8056,1007,0.00589023,0.032475874,0.026817425,0.023081323,0.00558278,0.000022041,0.078597,0.001542,0.013049,0.095696381
mpi-single,sort256K.data,60,1,1,8,8,8,262144,8056,1007,0.006632911,0.031975274,0.026790194,0.023380138,0.005658581,0.000025031,0.064288,0.001537,0.013304,0.096543766
mpi-single,sort256K.data,60,2,1,8,8,8,262144,8056,1007,0.005523302,0.032168993,0.026520593,0.023307545,0.005684133,0.000021641,0.0635,0.001551,0.013113,0.095284214
mpi-single,sort256K.data,60,3,1,8,8,8,262144,8056,1007,0.005613106,0.032171143,0.026412138,0.023374505,0.005463676,0.000025721,0.063096,0.001541,0.012988,0.095030252
mpi-single,sort64K.data,47,0,1,8,8,8,65536,8008,1001,0.001105518,0.009893043,0.034908876,0.006546702,0.007882568,0.000036339,0.062984,0.000596,0.010406,0.06264823
mpi-single,sort64K.data,47,1,1,8,8,8,65536,8008,1001,0.001508398,0.009600604,0.034611657,0.04080572,0.007256693,0.00004332,0.046358,0.000581,0.009802,0.09677273
mpi-single,sort64K.data,47,2,1,8,8,8,65536,8008,1001,0.001252303,0.011166156,0.034790879,0.005711606,0.007272493,0.000025644,0.047499,0.000582,0.009717,0.06256545
mpi-single,sort64K.data,47,3,1,8,8,8,65536,8008,1001,0.001261587,0.010795369,0.03467067,0.005681351,0.007316619,0.000023128,0.047287,0.000594,0.009677,0.062078889
mpi-single,sort1K.data,8,0,1,8,8,8,1024,8000,1000,0.000023011,0.000926251,0.015528903,0.000651091,0.029053103,0.000016966,0.037895,0.000006,0.009911,0.048326361
mpi-single,sort1K.data,8,1,1,8,8,8,1024,8000,1000,0.000032941,0.018914248,0.015288973,0.00048357,0.02834565,0.000018276,0.053377,0.000006,0.009112,0.065189775
mpi-single,sort1K.data,8,2,1,8,8,8,1024,8000,1000,0.000021852,0.033506374,0.015318858,0.00045907,0.027868702,0.000018667,0.067284,0.000006,0.008766,0.078626173
mpi-single,sort1K.data,8,3,1,8,8,8,1024,8000,1000,0.000021561,0.034056136,0.015345517,0.000465366,0.028220436,0.000020795,0.068611,0.000006,0.008912,0.080273223
mpi-single,sort16K.data,34,0,1,8,8,8,16384,8000,1000,0.000218469,0.092117796,0.034839397,0.001860505,0.010756414,0.000027305,0.134171,0.00013,0.011105,0.142430482
mpi-single,sort16K.data,34,1,1,8,8,8,16384,8000,1000,0.000382562,0.091762863,0.034972022,0.001871197,0.011410961,0.000024996,0.128209,0.000129,0.011794,0.143079126
mpi-single,sort16K.data,34,2,1,8,8,8,16384,8000,1000,0.000318902,0.091287451,0.034844349,0.001833753,0.009618717,0.000025809,0.127403,0.000132,0.010088,0.140551612
mpi-single,sort16K.data,34,3,1,8,8,8,16384,8000,1000,0.000334814,0.092046762,0.03469364,0.001867931,0.010395505,0.000026077,0.128146,0.000127,0.010781,0.141928228
mpi-single,sort1M.data,72,0,1,4,4,4,1048576,4276,1069,0.020297735,0.085267237,0.102101084,0.08276253,0.019297392,0.00002222,0.333251,0.017714,0.050305,0.316328552
mpi-single,sort1M.data,72,1,1,4,4,4,1048576,4276,1069,0.024070409,0.071076329,0.102117491,0.080478487,0.019196308,0.000023468,0.180352,0.017695,0.050126,0.304555211
mpi-single,sort1M.data,72,2,1,4,4,4,1048576,4276,1069,0.019122218,0.093362495,0.1027968,0.081604292,0.01939928,0.000025361,0.197955,0.017769,0.050965,0.322495934
mpi-single,sort1M.data,72,3,1,4,4,4,1048576,4276,1069,0.018961298,0.093710882,0.10276568,0.082991515,0.019309667,0.000025035,0.197725,0.017744,0.051755,0.323541037
mpi-single,sort4K.data,21,0,1,8,8,8,4096,8000,1000,0.000083509,0.089260879,0.016126061,0.000923255,0.030899634,0.00003319,0.130513,0.000026,0.01112,0.140291168
mpi-single,sort4K.data,21,1,1,8,8,8,4096,8000,1000,0.000101654,0.088678228,0.015183486,0.000790312,0.03020782,0.000025097,0.123654,0.000025,0.010972,0.13771804
mpi-single,sort4K.data,21,2,1,8,8,8,4096,8000,1000,0.000082353,0.089048753,0.015461727,0.065852782,0.031557506,0.000028215,0.124745,0.000026,0.011991,0.204818466
mpi-single,sort4K.data,21,3,1,8,8,8,4096,8000,1000,0.000062655,0.088470563,0.015308429,0.00076856,0.031024856,0.000023572,0.123721,0.000026,0.011596,0.138184397
mpi-multi,sort1M.data,69,0,1,16,16,64,1048576,16208,1013,0.010977978,0.041752235,0.085190258,0.001681474,0.030460122,0.000025721,0.173015,0.000319,0.045876,0.143903515
mpi-multi,sort1M.data,69,1,1,16,16,64,1048576,16208,1013,0.014889688,0.041461539,0.087590068,0.002906274,0.03041659,0.000023081,0.100553,0.00028,0.047113,0.149667941
mpi-multi,sort1M.data,69,2,1,16,16,64,1048576,16208,1013,0.011843724,0.042229123,0.086644887,0.002913269,0.030966221,0.000024001,0.096806,0.0005,0.047222,0.147291394
mpi-multi,sort1M.data,69,3,1,16,16,64,1048576,16208,1013,0.011024867,0.04180408,0.085441929,0.001920278,0.030713493,0.000024341,0.09546,0.000418,0.047399,0.145706779
mpi-multi,sort4M.data,82,0,1,16,16,64,4194304,16880,1055,0.128024165,0.132716913,0.223172767,0.030660748,0.086617946,0.000056191,0.588477,0.000478,0.171226,0.588173571
mpi-multi,sort4M.data,82,1,1,16,16,64,4194304,16880,1055,0.146844391,0.113582009,0.235436236,0.059341738,0.06648086,0.000086113,0.424213,0.001638,0.151628,0.583136246
mpi-multi,sort4M.data,82,2,1,16,16,64,4194304,16880,1055,0.168357323,0.096037734,0.206802225,0.00555418,0.083300155,0.000097394,0.406637,0.000323,0.194893,0.608097949
mpi-multi,sort4M.data,82,3,1,16,16,64,4194304,16880,1055,0.088800038,0.141337476,0.207125944,0.042140921,0.055094734,0.000044921,0.380757,0.002094,0.117915,0.50465352
mpi-single,sort4M.data,84,0,1,2,2,2,4194304,3676,1838,0.078005443,0.252599258,0.759703049,0.381938939,0.17593291,0.000045709,1.117502,0.224678,0.313503,1.651066079
mpi-single,sort4M.data,84,1,1,2,2,2,4194304,3676,1838,0.091933819,0.250844482,0.756319408,0.369482494,0.153375112,0.00002023,0.876221,0.224468,0.288365,1.6249534049999999
mpi-single,sort4M.data,84,2,1,2,2,2,4194304,3676,1838,0.074181427,0.249033013,0.762790802,0.358959618,0.154961847,0.000023318,0.860035,0.22751,0.287798,1.602636406
mpi-single,sort4M.data,84,3,1,2,2,2,4194304,3676,1838,0.073123358,0.250269867,0.757289397,0.348030009,0.149172812,0.000027102,0.858784,0.223442,0.282014,1.580564144
mpi-single,sort64K.data,49,0,1,32,32,32,65536,32000,1000,0.001529919,0.033263505,0.025761755,0.006375655,0.011033657,0.000050292,0.079132,0.000093,0.011877,0.080183556
mpi-single,sort64K.data,49,1,1,32,32,32,65536,32000,1000,0.001876693,0.033819065,0.026001224,0.006369995,0.009892034,0.000066093,0.059284,0.000096,0.011553,0.080207807
mpi-single,sort64K.data,49,2,1,32,32,32,65536,32000,1000,0.001605201,0.033766145,0.026223312,0.006558821,0.009865053,0.000051852,0.059081,0.000096,0.011723,0.080509699
mpi-single,sort64K.data,49,3,1,32,32,32,65536,32000,1000,0.001523449,0.033955532,0.025830377,0.006307813,0.011181013,0.000044752,0.059295,0.000094,0.01201,0.080926125
mpi-single,sort4K.data,23,0,1,32,32,32,4096,32000,1000,0.000057142,0.036826557,0.006988297,0.001265732,0.018997932,0.000033631,0.05656,0.000006,0.007556,0.066335283
mpi-single,sort4K.data,23,1,1,32,32,32,4096,32000,1000,0.000141706,0.036623408,0.007238216,0.001070649,0.01823654,0.000033781,0.052439,0.000007,0.007317,0.065308894
mpi-single,sort4K.data,23,2,1,32,32,32,4096,32000,1000,0.000079553,0.037642427,0.00734521,0.000982252,0.018698121,0.000033612,0.054484,0.000007,0.007316,0.067214777
mpi-single,sort4K.data,23,3,1,32,32,32,4096,32000,1000,0.000113084,0.03693361,0.006824891,0.001127766,0.018594828,0.000121834,0.053225,0.000005,0.007145,0.065414748
mpi-single,sort4M.data,85,0,1,4,4,4,4194304,5116,1279,0.101481859,0.088762836,0.200992442,0.372822051,0.032136819,0.000038291,0.567085,0.07524,0.15195,0.798601555
mpi-single,sort4M.data,85,1,1,4,4,4,4194304,5116,1279,0.115872423,0.086406439,0.192609592,0.382905033,0.031497511,0.000031771,0.321074,0.074497,0.155927,0.811707837
mpi-single,sort4M.data,85,2,1,4,4,4,4194304,5116,1279,0.101768129,0.085897194,0.187229669,0.351211576,0.029482774,0.000029041,0.300072,0.075279,0.129414,0.75834292
mpi-single,sort4M.data,85,3,1,4,4,4,4194304,5116,1279,0.099705045,0.086472361,0.185972718,0.348729196,0.030195027,0.000029231,0.298114,0.07418,0.128299,0.753595697
mpi-single,sort16K.data,36,0,1,32,32,32,16384,32000,1000,0.000242209,0.034541602,0.011182929,0.002604171,0.009184948,0.000048571,0.049887,0.000023,0.009544,0.059533372
mpi-single,sort16K.data,36,1,1,32,32,32,16384,32000,1000,0.000391194,0.033308129,0.01090621,0.002554254,0.009151095,0.000045792,0.044837,0.000022,0.009478,0.059370227
mpi-single,sort16K.data,36,2,1,32,32,32,16384,32000,1000,0.000329041,0.035007209,0.011313314,0.25715583,0.008380601,0.000078083,0.043765,0.000023,0.00873,0.314263119
mpi-single,sort16K.data,36,3,1,32,32,32,16384,32000,1000,0.000315111,0.03878922,0.011950496,0.257776499,0.008453479,0.000067962,0.051247,0.000025,0.008905,0.320577888
mpi-single,sort256K.data,62,0,1,32,32,32,262144,32032,1001,0.003061187,0.032683705,0.015702963,0.027250093,0.010040818,0.000072883,0.212884,0.000349,0.015886,0.090666069
mpi-single,sort256K.data,62,1,1,32,32,32,262144,32032,1001,0.004893087,0.034577658,0.015609999,0.028689012,0.008714563,0.000063022,0.055405,0.000467,0.015417,0.095787616
mpi-single,sort256K.data,62,2,1,32,32,32,262144,32032,1001,0.003753175,0.034287215,0.016090987,0.029406873,0.01102974,0.000079233,0.054617,0.000469,0.017685,0.097992981
mpi-single,sort256K.data,62,3,1,32,32,32,262144,32032,1001,0.003774445,0.034779145,0.016448781,0.029155608,0.011169361,0.000074503,0.053733,0.000494,0.017901,0.097355106
mpi-single,sort1K.data,10,0,1,32,32,32,1024,32000,1000,0.000024831,0.034255633,0.004306129,0.000764555,0.035152522,0.000021811,0.060196,0.000001,0.011717,0.076312927
mpi-single,sort1K.data,10,1,1,32,32,32,1024,32000,1000,0.000057561,0.034093608,0.003982188,0.000831657,0.034100139,0.000021391,0.060506,0.000002,0.010501,0.077736843
mpi-single,sort1K.data,10,2,1,32,32,32,1024,32000,1000,0.000027961,0.034102358,0.004179045,0.000692832,0.033205829,0.00002194,0.060691,0.000002,0.01008,0.076838005
mpi-single,sort1K.data,10,3,1,32,32,32,1024,32000,1000,0.000028981,0.034347696,0.004080012,0.000864748,0.034922775,0.000023151,0.061606,0.000002,0.010631,0.078763526
mpi-single,sort1M.data,75,0,1,32,32,32,1048576,32192,1006,0.029650697,0.050811227,0.026866543,0.095093401,0.039477076,0.000162406,0.224403,0.001806,0.070867,0.24421872
mpi-single,sort1M.data,75,1,1,32,32,32,1048576,32192,1006,0.035442745,0.051414894,0.024510765,0.097318442,0.038117481,0.000303853,0.109355,0.001809,0.070088,0.250851934
mpi-single,sort1M.data,75,2,1,32,32,32,1048576,32192,1006,0.03008095,0.051593452,0.02631744,0.094983035,0.037942104,0.000173317,0.105017,0.001779,0.070003,0.24326271
mpi-single,sort1M.data,75,3,1,32,32,32,1048576,32192,1006,0.028979771,0.052202554,0.025221335,0.09457582,0.038286114,0.000136596,0.103928,0.001672,0.06928,0.242043639
mpi-single,sort16K.data,37,0,1,64,64,64,16384,64000,1000,0.000459423,0.036200288,0.018403145,0.002739302,0.017269233,0.000097755,0.059904,0.000014,0.014378,0.07804198
mpi-single,sort16K.data,37,1,1,64,64,64,16384,64000,1000,0.00059818,0.037943686,0.018018065,0.002492015,0.017672459,0.000098425,0.055274,0.000014,0.014401,0.079752636
mpi-single,sort16K.data,37,2,1,64,64,64,16384,64000,1000,0.000368168,0.036694763,0.018172773,0.00245874,0.016816719,0.000091895,0.053671,0.000012,0.014295,0.077376436
mpi-single,sort16K.data,37,3,1,64,64,64,16384,64000,1000,0.000425132,0.037459871,0.018179304,0.002620643,0.016318906,0.000115175,0.053546,0.000012,0.014038,0.080083083
mpi-single,sort1K.data,11,0,1,64,64,64,1024,64000,1000,0.000022951,0.031673276,0.005909312,0.00103597,0.023994931,0.000038331,0.049295,0.000001,0.008314,0.064560272
mpi-single,sort1K.data,11,1,1,64,64,64,1024,64000,1000,0.000040221,0.031501872,0.005910712,0.000976992,0.023780072,0.000039361,0.047842,0,0.008164,0.064913652
mpi-single,sort1K.data,11,2,1,64,64,64,1024,64000,1000,0.000032281,0.032249325,0.005943924,0.001113984,0.02397043,0.000035201,0.047249,0.000001,0.008221,0.065460719
mpi-single,sort1K.data,11,3,1,64,64,64,1024,64000,1000,0.000030541,0.03179602,0.007007986,0.001062898,0.023205656,0.000041851,0.048491,0.000001,0.008061,0.06584663
mpi-single,sort4K.data,24,0,1,64,64,64,4096,64000,1000,0.000058142,0.02543605,0.012024503,0.000995191,0.013226068,0.000032631,0.040137,0.000002,0.009306,0.053709471
mpi-single,sort4K.data,24,1,1,64,64,64,4096,64000,1000,0.000135205,0.025332486,0.012627526,0.000975248,0.013116257,0.000033341,0.037172,0.000002,0.009322,0.05396234
